data1,data2,data3
0.209571,0.619751,1
0.121621,0.655903,1
0.16228,0.850339,1
0.200109,0.652893,1
0.117263,0.77748,1
0.1847,0.695517,1
0.198234,0.57393,1
0.304181,0.523358,1
0.170469,0.648271,1
0.215705,0.714819,1
0.138384,0.76078,1
0.280387,0.72796,1
0.21086,0.606145,1
0.208141,0.646205,1
0.17138,0.678151,1
0.199785,0.611042,1
0.106632,0.834535,1
0.206172,0.749422,1
0.144041,0.769588,1
0.250546,0.767449,1
0.170314,0.675838,1
0.154546,0.680196,1
0.173105,0.831759,1
0.207827,0.644131,1
0.107207,0.529592,1
0.186835,0.552452,1
0.215845,0.740164,1
0.131397,0.622641,1
0.155611,0.648585,1
0.192941,0.692323,1
0.148464,0.660705,1
0.210033,0.717326,1
0.211438,0.740466,1
0.194197,0.659687,1
0.213906,0.684974,1
0.168107,0.748922,1
0.163204,0.706705,1
0.191682,0.565195,1
0.182612,0.738476,1
0.22364,0.630949,1
0.215498,0.545847,1
0.137257,0.683997,1
0.184448,0.680963,1
0.210641,0.673607,1
0.258382,0.714918,1
0.168383,0.656018,1
0.227125,0.618281,1
0.135072,0.672977,1
0.185992,0.591451,1
0.224661,0.654437,1
0.140901,0.774687,1
0.180489,0.707025,1
0.16178,0.6283,1
0.233493,0.699926,1
0.170634,0.722493,1
0.116474,0.778401,1
0.093947,0.737804,1
0.172401,0.64225,1
0.200951,0.585787,1
0.15342,0.729455,1
0.158402,0.703,1
0.224765,0.666197,1
0.077933,0.646592,1
0.0978,0.819889,1
0.158021,0.736367,1
0.106243,0.866183,1
0.151405,0.767543,1
0.137645,0.770268,1
0.232786,0.774969,1
0.140582,0.641468,1
0.211984,0.680954,1
0.103417,0.867432,1
0.166846,0.648575,1
0.235202,0.583395,1
0.203554,0.638503,1
0.169032,0.885031,1
0.178197,0.779278,1
0.221427,0.697514,1
0.311599,0.492461,1
0.179445,0.662645,1
0.182741,0.669966,1
0.116395,0.756,1
0.198138,0.741743,1
0.128322,0.699435,1
0.235816,0.756697,1
0.105498,0.626514,1
0.238867,0.607268,1
0.166302,0.781102,1
0.258743,0.720513,1
0.172014,0.662228,1
0.174653,0.789164,1
0.07746,0.866549,1
0.257563,0.631003,1
0.186383,0.659964,1
0.229992,0.653322,1
0.175221,0.695359,1
0.1122,0.714322,1
0.224741,0.508241,1
0.132545,0.745246,1
0.140454,0.77636,1
0.197395,0.660738,1
0.164769,0.698158,1
0.143474,0.733364,1
0.207807,0.676632,1
0.221273,0.666703,1
0.103547,0.704967,1
0.161743,0.681447,1
0.200941,0.758461,1
0.228301,0.67668,1
0.202873,0.714086,1
0.219161,0.696653,1
0.1977,0.625944,1
0.233696,0.706622,1
0.124807,0.769987,1
0.151912,0.701801,1
0.182723,0.666719,1
0.198959,0.712294,1
0.145396,0.800306,1
0.099333,0.742382,1
0.164579,0.738098,1
0.22727,0.670867,1
0.217877,0.530369,1
0.154217,0.714286,1
0.152809,0.65413,1
0.181225,0.746523,1
0.126065,0.649744,1
0.117655,0.823332,1
0.206509,0.648121,1
0.203772,0.674646,1
0.110102,0.775594,1
0.095601,0.774217,1
0.143329,0.689676,1
0.090299,0.732109,1
0.117483,0.784944,1
0.187409,0.550512,1
0.15677,0.811229,1
0.159578,0.731486,1
0.156187,0.746276,1
0.155186,0.741016,1
0.200182,0.601641,1
0.228864,0.569132,1
0.090263,0.770735,1
0.192788,0.722557,1
0.199076,0.674412,1
0.087383,0.919406,1
0.197885,0.692453,1
0.164638,0.841627,1
0.227937,0.685559,1
0.131229,0.776347,1
0.095549,0.838107,1
0.236915,0.660261,1
0.181011,0.721188,1
0.161542,0.889659,1
0.112547,0.788777,1
0.150232,0.691884,1
0.207011,0.685019,1
0.079897,0.658074,1
0.201877,0.783135,1
0.113812,0.656499,1
0.165827,0.689914,1
0.146989,0.713395,1
0.126765,0.651535,1
0.211665,0.667253,1
0.096714,0.751684,1
0.207476,0.702666,1
0.229937,0.604643,1
0.135765,0.582312,1
0.141867,0.776758,1
0.163162,0.669511,1
0.237582,0.716367,1
0.137077,0.706606,1
0.189404,0.597217,1
0.087777,0.529092,1
0.270822,0.623358,1
0.119405,0.721567,1
0.195642,0.568845,1
0.208013,0.741811,1
0.207099,0.594527,1
0.190968,0.727858,1
0.199187,0.731075,1
0.138323,0.823169,1
0.141443,0.714677,1
0.173111,0.698664,1
0.171369,0.780498,1
0.130526,0.730465,1
0.180384,0.708,1
0.072076,0.759723,1
0.101847,0.815654,1
0.2416,0.721392,1
0.115926,0.83485,1
0.137039,0.793434,1
0.151939,0.799531,1
0.147746,0.826291,1
0.124037,0.794447,1
0.200528,0.588825,1
0.225929,0.571024,1
0.14707,0.710086,1
0.151794,0.693503,1
0.199337,0.61681,1
0.125474,0.693528,1
0.276331,0.631506,1
0.151034,0.809384,1
0.05768,0.691434,1
0.191913,0.660338,1
0.188674,0.777042,1
0.170182,0.746836,1
0.188059,0.678738,1
0.129235,0.644935,1
0.150728,0.664521,1
0.204908,0.744143,1
0.187739,0.631526,1
0.144623,0.633096,1
0.14461,0.703492,1
0.164345,0.622473,1
0.105409,0.707515,1
0.207392,0.610727,1
0.118544,0.780101,1
0.18247,0.622512,1
0.164163,0.783582,1
0.197293,0.560412,1
0.221237,0.774017,1
0.199633,0.580996,1
0.177043,0.56324,1
0.1498,0.59441,1
0.20352,0.615414,1
0.14692,0.641702,1
0.157021,0.796194,1
0.197008,0.74942,1
0.186972,0.696908,1
0.189446,0.577918,1
0.170767,0.657515,1
0.149123,0.70036,1
0.180737,0.786234,1
0.19734,0.62726,1
0.185713,0.717742,1
0.167509,0.709315,1
0.172797,0.821573,1
0.246772,0.738038,1
0.201284,0.728733,1
0.222209,0.703734,1
0.118473,0.839734,1
0.255567,0.710666,1
0.115227,0.70305,1
0.173932,0.753937,1
0.180195,0.569797,1
0.13119,0.725856,1
0.151704,0.609987,1
0.113665,0.79974,1
0.188242,0.653456,1
0.196591,0.619671,1
0.154969,0.788889,1
0.118088,0.680895,1
0.141163,0.702504,1
0.11457,0.686127,1
0.159774,0.666223,1
0.169215,0.677207,1
0.211071,0.666538,1
0.304302,0.569427,1
0.160785,0.813889,1
0.195494,0.597249,1
0.185069,0.783191,1
0.184957,0.701084,1
0.150896,0.840779,1
0.106082,0.817643,1
0.130058,0.748003,1
0.159915,0.489517,1
0.173624,0.759866,1
0.208603,0.709637,1
0.075181,0.750064,1
0.164454,0.717947,1
0.213051,0.624976,1
0.239151,0.582126,1
0.262596,0.717686,1
0.201057,0.754375,1
0.184533,0.707866,1
0.19299,0.647609,1
0.214215,0.676534,1
0.175235,0.701048,1
0.160756,0.645351,1
0.171083,0.71402,1
0.249836,0.761957,1
0.233681,0.740074,1
0.160069,0.870257,1
0.14574,0.752768,1
0.181628,0.605042,1
0.141267,0.652051,1
0.195334,0.68523,1
0.122322,0.749101,1
0.169884,0.714768,1
0.20613,0.590018,1
0.185322,0.668053,1
0.113289,0.796133,1
0.193597,0.64662,1
0.1622,0.751471,1
0.139351,0.650124,1
0.194414,0.744297,1
0.177744,0.676202,1
0.139093,0.728632,1
0.210606,0.632336,1
0.188677,0.760223,1
0.178619,0.638416,1
0.179109,0.750313,1
0.150409,0.853892,1
0.140122,0.714862,1
0.128525,0.755042,1
0.120251,0.837604,1
0.167717,0.69344,1
0.252016,0.695829,1
0.26056,0.669952,1
0.16841,0.799303,1
0.140873,0.758219,1
0.176275,0.604942,1
0.18309,0.722294,1
0.127845,0.724221,1
0.078485,0.780511,1
0.158901,0.714755,1
0.145713,0.828286,1
0.17666,0.633641,1
0.16189,0.729183,1
0.23635,0.672975,1
0.112995,0.71456,1
0.209196,0.761626,1
0.177431,0.589505,1
0.224767,0.584966,1
0.13747,0.747497,1
0.090954,0.795636,1
0.161121,0.775709,1
0.099518,0.75483,1
0.125682,0.685174,1
0.194561,0.664637,1
0.244978,0.72015,1
0.194561,0.771069,1
0.150841,0.748549,1
0.140615,0.722552,1
0.080366,0.79503,1
0.116706,0.655945,1
0.180727,0.672752,1
0.148665,0.671658,1
0.181006,0.637121,1
0.234517,0.64199,1
0.194787,0.728504,1
0.163963,0.669349,1
0.219015,0.707249,1
0.185227,0.782482,1
0.153608,0.619056,1
0.163354,0.713453,1
0.177711,0.630844,1
0.168803,0.692658,1
0.094535,0.716137,1
0.104227,0.831159,1
0.110506,0.704742,1
0.145924,0.772041,1
0.146904,0.712934,1
0.204032,0.721761,1
0.227133,0.674675,1
0.220068,0.577051,1
0.211268,0.694068,1
0.293094,0.556401,1
0.168745,0.721268,1
0.14731,0.734447,1
0.189363,0.559173,1
0.288013,0.63031,1
0.140559,0.730843,1
0.170295,0.71224,1
0.243823,0.600905,1
0.212113,0.727092,1
0.196289,0.72749,1
0.2358,0.648946,1
0.090577,0.713145,1
0.117024,0.727333,1
0.187572,0.743597,1
0.215006,0.738499,1
0.129021,0.730292,1
0.135303,0.703066,1
0.173351,0.605541,1
0.181953,0.705736,1
0.193132,0.670618,1
0.16414,0.701674,1
0.181038,0.606319,1
0.149091,0.670926,1
0.26547,0.571539,1
0.238293,0.557387,1
0.208108,0.684418,1
0.139334,0.677822,1
0.185585,0.620065,1
0.176901,0.65392,1
0.087332,0.802381,1
0.202522,0.650248,1
0.211023,0.666186,1
0.177128,0.701011,1
0.142397,0.776692,1
0.147742,0.733232,1
0.110237,0.642166,1
0.110266,0.720496,1
0.136211,0.658833,1
0.126699,0.628551,1
0.178258,0.726574,1
0.226895,0.601996,1
0.122853,0.677768,1
0.146443,0.678167,1
0.165301,0.670906,1
0.246861,0.751952,1
0.202029,0.628676,1
0.247727,0.605901,1
0.171133,0.590801,1
0.112986,0.814682,1
0.133117,0.591757,1
0.22846,0.528789,1
0.067358,0.735567,1
0.112804,0.91455,1
0.198775,0.620465,1
0.096921,0.696046,1
0.126795,0.774932,1
0.17394,0.703743,1
0.170312,0.721184,1
0.132099,0.73391,1
0.241095,0.55651,1
0.143055,0.671775,1
0.283222,0.623254,1
0.19436,0.602824,1
0.160016,0.762539,1
0.23734,0.601269,1
0.24513,0.624045,1
0.099533,0.713611,1
0.217037,0.719308,1
0.262462,0.640951,1
0.191427,0.681047,1
0.15962,0.627641,1
0.173833,0.763136,1
0.190847,0.705225,1
0.192073,0.64176,1
0.213982,0.682032,1
0.214087,0.702944,1
0.199059,0.601899,1
0.139272,0.805135,1
0.215434,0.728407,1
0.152782,0.721618,1
0.17935,0.692943,1
0.280344,0.575129,1
0.19622,0.750631,1
0.21686,0.616162,1
0.111281,0.90319,1
0.261646,0.688761,1
0.10628,0.849357,1
0.196057,0.682571,1
0.209814,0.624183,1
0.235119,0.719896,1
0.124785,0.813551,1
0.154046,0.693018,1
0.182906,0.619564,1
0.145332,0.666607,1
0.235568,0.668226,1
0.038964,0.871454,1
0.145709,0.698207,1
0.212233,0.723895,1
0.157709,0.81703,1
0.190787,0.714883,1
0.192808,0.614889,1
0.235039,0.716854,1
0.234807,0.657777,1
0.164176,0.761498,1
0.167964,0.63841,1
0.012901,0.817361,1
0.148675,0.585324,1
0.163993,0.675135,1
0.212439,0.732399,1
0.241264,0.693632,1
0.182085,0.71107,1
0.186583,0.700614,1
0.194552,0.728498,1
0.201109,0.699669,1
0.17183,0.601661,1
0.2007,0.696801,1
0.268628,0.68515,1
0.17998,0.645774,1
0.172297,0.714769,1
0.049838,0.798604,1
0.124186,0.865064,1
0.228838,0.62732,1
0.182638,0.663664,1
0.151098,0.663781,1
0.12804,0.659623,1
0.076364,0.860813,1
0.142792,0.729565,1
0.165625,0.731321,1
0.185802,0.719274,1
0.237096,0.62246,1
0.154661,0.682888,1
0.109201,0.73729,1
0.196447,0.790007,1
0.143149,0.653033,1
0.122082,0.745868,1
0.152489,0.688714,1
0.131646,0.632411,1
0.213707,0.86845,1
0.166443,0.686769,1
0.186066,0.615169,1
0.120569,0.770899,1
0.110748,0.808392,1
0.258698,0.758661,1
0.183484,0.704863,1
0.246624,0.700628,1
0.174349,0.664283,1
0.183463,0.642646,1
0.208856,0.743378,1
0.145389,0.753403,1
0.148626,0.642774,1
0.254004,0.568142,1
0.233209,0.576562,1
0.240313,0.721954,1
0.187188,0.771262,1
0.191411,0.686276,1
0.211019,0.694155,1
0.236254,0.638933,1
0.254412,0.734661,1
0.063906,0.856002,1
0.198123,0.572569,1
0.198367,0.641876,1
0.218937,0.642258,1
0.227668,0.535455,1
0.231031,0.68572,1
0.223618,0.722051,1
0.223103,0.571256,1
0.183053,0.725224,1
0.241425,0.700816,1
0.195101,0.704162,1
0.151267,0.884673,1
0.114709,0.792226,1
0.200632,0.662089,1
0.090504,0.838499,1
0.236186,0.696548,1
0.101394,0.780444,1
0.160036,0.626264,1
0.214774,0.628973,1
0.096261,0.6923,1
0.143883,0.726041,1
0.183215,0.601045,1
0.24976,0.612113,1
0.189095,0.813759,1
0.174158,0.714571,1
0.117925,0.791221,1
0.122252,0.761079,1
0.170214,0.554651,1
0.155663,0.770491,1
0.160041,0.714724,1
0.143722,0.745174,1
0.049253,0.912344,1
0.255836,0.641753,1
0.126535,0.649192,1
0.117303,0.668017,1
0.25756,0.710185,1
0.190902,0.623847,1
0.169297,0.629186,1
0.188481,0.815514,1
0.186075,0.741128,1
0.195718,0.58153,1
0.17528,0.737778,1
0.191587,0.849802,1
0.152801,0.774726,1
0.178885,0.784109,1
0.151793,0.699478,1
0.174045,0.676917,1
0.242416,0.729322,1
0.189438,0.687054,1
0.12644,0.784833,1
0.153794,0.731924,1
0.201068,0.755926,1
0.23238,0.518535,1
0.215855,0.598587,1
0.265013,0.555534,1
0.138235,0.799648,1
0.253736,0.58605,1
0.125958,0.760695,1
0.145622,0.683056,1
0.143802,0.697677,1
0.187222,0.621167,1
0.111317,0.681412,1
0.204127,0.661069,1
0.187241,0.596338,1
0.214273,0.620917,1
0.158967,0.87424,1
0.218758,0.765411,1
0.154441,0.600426,1
0.182233,0.671592,1
0.19477,0.73405,1
0.11683,0.855073,1
0.169857,0.797553,1
0.195718,0.687597,1
0.188807,0.748453,1
0.249018,0.664657,1
0.123393,0.784965,1
0.16234,0.674149,1
0.161622,0.714159,1
0.098462,0.723165,1
0.197797,0.744924,1
0.172302,0.670866,1
0.209107,0.740815,1
0.203472,0.705703,1
0.115052,0.7941,1
0.183245,0.818803,1
0.251704,0.592113,1
0.179807,0.702424,1
0.195011,0.634362,1
0.160384,0.615888,1
0.141579,0.722075,1
0.170277,0.611883,1
0.154656,0.685048,1
0.124835,0.86676,1
0.2458,0.692694,1
0.187252,0.758601,1
0.173659,0.684287,1
0.147226,0.706193,1
0.165026,0.701468,1
0.240009,0.758531,1
0.19075,0.704069,1
0.184448,0.580718,1
0.22194,0.763672,1
0.142285,0.732177,1
0.143842,0.676169,1
0.0798,0.756201,1
0.157369,0.772593,1
0.170183,0.71013,1
0.257008,0.715286,1
0.167284,0.642283,1
0.135071,0.744065,1
0.184673,0.683267,1
0.243742,0.79495,1
0.217474,0.715635,1
0.145713,0.732956,1
0.184185,0.561736,1
0.139123,0.630889,1
0.210421,0.738248,1
0.156896,0.579135,1
0.18292,0.674259,1
0.222933,0.792082,1
0.189367,0.698823,1
0.14787,0.713729,1
0.249974,0.496644,1
0.115335,0.839449,1
0.188772,0.644899,1
0.10891,0.757491,1
0.156285,0.728053,1
0.292948,0.714954,1
0.186779,0.700566,1
0.168828,0.599177,1
0.209361,0.610141,1
0.190692,0.695997,1
0.24345,0.679944,1
0.196449,0.700984,1
0.221156,0.68375,1
0.097379,0.745214,1
0.082644,0.897779,1
0.234752,0.656092,1
0.140863,0.808169,1
0.165561,0.725128,1
0.224848,0.612258,1
0.087718,0.74743,1
0.182307,0.738909,1
0.135333,0.694172,1
0.197262,0.506343,1
0.141552,0.742062,1
0.152419,0.708873,1
0.260932,0.589069,1
0.120663,0.807822,1
0.091794,0.725074,1
0.209416,0.641246,1
0.183772,0.643611,1
0.188865,0.732515,1
0.132047,0.696587,1
0.195875,0.754755,1
0.151995,0.765906,1
0.160216,0.645541,1
0.134096,0.682603,1
0.132011,0.671346,1
0.176015,0.735872,1
0.163613,0.71918,1
0.120109,0.609734,1
0.135693,0.767295,1
0.152356,0.717859,1
0.167603,0.736131,1
0.202255,0.58083,1
0.232742,0.667568,1
0.184783,0.778457,1
0.143549,0.688869,1
0.140345,0.669144,1
0.228441,0.712023,1
0.168533,0.674747,1
0.133061,0.75589,1
0.141348,0.731862,1
0.116342,0.631997,1
0.145113,0.599773,1
0.125668,0.810128,1
0.194474,0.771524,1
0.159032,0.729125,1
0.163878,0.725638,1
0.248182,0.636513,1
0.159986,0.76008,1
0.205207,0.824001,1
0.210571,0.581915,1
0.175156,0.658206,1
0.177147,0.652736,1
0.293274,0.632783,1
0.182948,0.715314,1
0.248302,0.753873,1
0.133394,0.739213,1
0.131152,0.702356,1
0.237164,0.674121,1
0.167718,0.652629,1
0.117598,0.760946,1
0.193248,0.702404,1
0.129051,0.691545,1
0.19242,0.629919,1
0.111076,0.62396,1
0.208231,0.701488,1
0.079715,0.659779,1
0.187162,0.568881,1
0.187937,0.75063,1
0.183479,0.705652,1
0.176026,0.624846,1
0.094372,0.756347,1
0.159839,0.724417,1
0.229548,0.61912,1
0.25832,0.516866,1
0.253961,0.6792,1
0.158144,0.755276,1
0.130597,0.748483,1
0.187143,0.766284,1
0.035374,0.78265,1
0.218856,0.731356,1
0.137364,0.731913,1
0.223346,0.443157,1
0.249372,0.522922,1
0.219903,0.715792,1
0.191192,0.658038,1
0.232401,0.68528,1
0.23683,0.686023,1
0.164784,0.634772,1
0.270301,0.613443,1
0.184218,0.701074,1
0.188064,0.604234,1
0.103257,0.734715,1
0.144766,0.592849,1
0.182809,0.777088,1
0.097498,0.773157,1
0.175468,0.622376,1
0.181989,0.691909,1
0.09468,0.815256,1
0.261283,0.760352,1
0.21782,0.680534,1
0.196097,0.775429,1
0.154289,0.677067,1
0.190283,0.77213,1
0.075503,0.798091,1
0.233352,0.568642,1
0.214408,0.622869,1
0.180145,0.711185,1
0.176432,0.585447,1
0.206672,0.716593,1
0.197129,0.578175,1
0.098065,0.716041,1
0.095018,0.78554,1
0.200285,0.619853,1
0.164695,0.857002,1
0.236124,0.589934,1
0.181929,0.844103,1
0.231346,0.590978,1
0.110624,0.803757,1
0.099009,0.711494,1
0.196625,0.699636,1
0.224314,0.626081,1
0.171896,0.637705,1
0.228106,0.559986,1
0.200585,0.701562,1
0.160296,0.687954,1
0.232416,0.638411,1
0.126742,0.731885,1
0.20755,0.704116,1
0.216129,0.632315,1
0.153226,0.659742,1
0.235045,0.711219,1
0.098009,0.783474,1
0.234411,0.732235,1
0.217504,0.677266,1
0.081342,0.813093,1
0.115119,0.705844,1
0.157145,0.7123,1
0.184927,0.687207,1
0.203984,0.575713,1
0.285339,0.711094,1
0.236466,0.730152,1
0.131366,0.646792,1
0.19289,0.703726,1
0.176318,0.751945,1
0.208747,0.795868,1
0.191555,0.76164,1
0.148576,0.715688,1
0.161109,0.68979,1
0.225464,0.62247,1
0.227129,0.612874,1
0.199402,0.609038,1
0.191509,0.736387,1
0.07121,0.90745,1
0.128634,0.704171,1
0.137878,0.80053,1
0.163129,0.762811,1
0.192073,0.781681,1
0.113288,0.682468,1
0.164926,0.708516,1
0.115902,0.848599,1
0.151881,0.767932,1
0.163285,0.731898,1
0.141581,0.750679,1
0.191393,0.603242,1
0.169539,0.618602,1
0.175079,0.69798,1
0.225543,0.569336,1
0.239576,0.620255,1
0.16774,0.571283,1
0.123065,0.795338,1
0.20037,0.579563,1
0.198631,0.706246,1
0.147725,0.585244,1
0.175937,0.744131,1
0.242277,0.744563,1
0.198536,0.699243,1
0.225677,0.567893,1
0.076117,0.805571,1
0.090579,0.693185,1
0.212165,0.704632,1
0.215269,0.659856,1
0.24262,0.654406,1
0.118416,0.715141,1
0.081089,0.765098,1
0.193892,0.661991,1
0.137318,0.716501,1
0.072067,0.704845,1
0.150428,0.772366,1
0.204645,0.658984,1
0.176442,0.722616,1
0.224199,0.604712,1
0.15138,0.770772,1
0.171387,0.820063,1
0.157014,0.767044,1
0.136115,0.782285,1
0.159601,0.69691,1
0.19266,0.698556,1
0.162641,0.720323,1
0.145361,0.673616,1
0.231799,0.659798,1
0.089143,0.617413,1
0.127881,0.891511,1
0.204129,0.679527,1
0.170783,0.793884,1
0.223508,0.767611,1
0.122958,0.753878,1
0.271582,0.651569,1
0.177212,0.822537,1
0.142186,0.782415,1
0.231686,0.679302,1
0.22534,0.634236,1
0.188545,0.676809,1
0.10219,0.691282,1
0.094165,0.765199,1
0.17553,0.801749,1
0.14944,0.683376,1
0.15322,0.807387,1
0.161383,0.64523,1
0.1137,0.772813,1
0.150696,0.734392,1
0.188171,0.565472,1
0.172556,0.713493,1
0.143633,0.764837,1
0.129116,0.655882,1
0.169939,0.651901,1
0.149905,0.671065,1
0.147846,0.601913,1
0.182775,0.748395,1
0.131447,0.750877,1
0.135002,0.728104,1
0.214808,0.59875,1
0.186012,0.625298,1
0.136781,0.78558,1
0.162716,0.824511,1
0.191492,0.634103,1
0.261798,0.521104,1
0.219572,0.764803,1
0.225786,0.661137,1
0.20431,0.724929,1
0.188065,0.73427,1
0.206951,0.66716,1
0.104743,0.740618,1
0.141909,0.777991,1
0.231822,0.70593,1
0.094446,0.604915,1
0.105999,0.768918,1
0.199587,0.714358,1
0.223474,0.590986,1
0.19253,0.612351,1
0.209171,0.732347,1
0.18574,0.714958,1
0.167681,0.838358,1
0.17196,0.660312,1
0.18563,0.655793,1
0.23302,0.606725,1
0.198568,0.598441,1
0.205537,0.667285,1
0.188138,0.63136,1
0.203124,0.617148,1
0.200351,0.656183,1
0.191527,0.598459,1
0.188799,0.628859,1
0.173076,0.663917,1
0.176301,0.740565,1
0.153042,0.712621,1
0.208981,0.790155,1
0.1441,0.715343,1
0.167794,0.73367,1
0.169998,0.583491,1
0.164975,0.654954,1
0.154707,0.659149,1
0.172764,0.548119,1
0.10809,0.820539,1
0.209495,0.688809,1
0.1837,0.797159,1
0.102476,0.768592,1
0.202517,0.738061,1
0.253329,0.655133,1
0.141123,0.701715,1
0.204183,0.709567,1
0.156344,0.6551,1
0.220504,0.625216,1
0.252961,0.638346,1
0.203027,0.737796,1
0.204612,0.671082,1
0.199565,0.670598,1
0.177641,0.619763,1
0.156152,0.734575,1
0.219992,0.736426,1
0.231437,0.797118,1
0.198048,0.631781,1
0.140838,0.788889,1
0.195529,0.576373,1
0.240592,0.606484,1
0.127619,0.664476,1
0.190814,0.750277,1
0.082018,0.669716,1
0.161048,0.750368,1
0.194541,0.706706,1
0.117499,0.566414,1
0.169262,0.64198,1
0.214424,0.616555,1
0.209549,0.544067,1
0.218294,0.717884,1
0.128485,0.815268,1
0.198297,0.581513,1
0.211609,0.706235,1
0.19759,0.698873,1
0.195962,0.721441,1
0.128528,0.832745,1
0.198061,0.677485,1
0.110497,0.809082,1
0.167451,0.723842,1
0.176302,0.847514,1
0.200939,0.66368,1
0.2133,0.666245,1
0.128693,0.664279,1
0.108437,0.675665,1
0.204766,0.63832,1
0.116994,0.672951,1
0.181949,0.741651,1
0.171948,0.545985,1
0.246254,0.679926,1
0.178399,0.714073,1
0.168436,0.639006,1
0.121419,0.671901,1
0.15788,0.731746,1
0.090421,0.792153,1
0.05578,0.774461,1
0.167827,0.710579,1
0.204144,0.604064,1
0.23987,0.866759,1
0.192127,0.756161,1
0.163998,0.749539,1
0.185803,0.675419,1
0.177498,0.615204,1
0.102421,0.817491,1
0.09218,0.739051,1
0.091394,0.748501,1
0.273836,0.621369,1
0.108022,0.768536,1
0.107473,0.74442,1
0.178872,0.715979,1
0.113606,0.699846,1
0.11942,0.714865,1
0.169945,0.623681,1
0.171223,0.708987,1
0.144951,0.734724,1
0.139508,0.569561,1
0.227727,0.658436,1
0.196139,0.595968,1
